store_id,store_large_region,store_small_region,store_name,theme_name,theme_genre,theme_is_scared,theme_level,theme_time,theme_max_number,store_is_closed,store_closed_days,theme_review_cnt,theme_score,theme_is_singleplay,number_is_two,number_is_three,number_is_four,number_is_five,theme_type,theme_poster_url,store_site_url,theme_reserve_url,themeId
156,경기/인천,수원,벨이스케이프,알리바이[부제: 크라임씬],범죄,0,5,60,5,0,,77,5.58,0,1,1,1,1,자물쇠,http://bell-escape.co.kr/uploaded/shop_good/34/54b5a65c548bca6537358cbf0e0652d90.jpg,http://bell-escape.co.kr/,http://bell-escape.co.kr/sub/sub03_01.php,672
156,경기/인천,수원,벨이스케이프,태양의 눈물,범죄,0,3,60,5,0,,72,5.25,0,1,1,1,1,자물쇠,http://bell-escape.co.kr/uploaded/shop_good/33/8e7ce0170aab18d25abed0ca8e0eb2ab0.jpg,http://bell-escape.co.kr/,http://bell-escape.co.kr/sub/sub03_01.php,673
156,경기/인천,수원,벨이스케이프,트레져 헌터,SF/판타지,0,4,60,5,0,,73,5.93,0,1,1,1,1,자물쇠,http://bell-escape.co.kr/uploaded/shop_good/35/c0f6e985e9a0155909123e8c7580a1090.jpg,http://bell-escape.co.kr/,http://bell-escape.co.kr/sub/sub03_01.php,674
157,경기/인천,수원,방탈출탐정,여고괴담,공포,1,5,60,8,0,,55,3.65,0,1,0,0,0,자물쇠,http://www.escapecafe.co.kr/theme/basic/images/con3_img2.jpg,http://www.escapecafe.co.kr/,http://www.escapecafe.co.kr/reservation/,675
157,경기/인천,수원,방탈출탐정,사라진 피카소,범죄,0,3,60,8,0,,58,3.55,0,1,0,0,0,자물쇠,http://www.escapecafe.co.kr/theme/basic/images/con3_img3.jpg,http://www.escapecafe.co.kr/,http://www.escapecafe.co.kr/reservation/,676
157,경기/인천,수원,방탈출탐정,스토커,스릴러,0,3,60,8,0,,37,3.11,0,1,0,0,0,자물쇠,http://www.escapecafe.co.kr/theme/basic/images/con3_img4.jpg,http://www.escapecafe.co.kr/,http://www.escapecafe.co.kr/reservation/,677
157,경기/인천,수원,방탈출탐정,[3세대] 크라임씬 화이트의 죽음,추리,0,5,60,8,0,,47,3.96,0,1,1,1,0,복합,http://www.escapecafe.co.kr/theme/basic/images/con3_img1.jpg,http://www.escapecafe.co.kr/,http://www.escapecafe.co.kr/reservation/,678
158,경기/인천,수원,소우주 방탈출,풀 문,SF/판타지,0,4,75,5,0,,588,8.27,0,1,1,1,0,복합,http://sowoojoo-escape.com/file/theme/9_a.jpg,http://sowoojoo-escape.com/layout/res/home.php?go=main,http://sowoojoo-escape.com/layout/res/home.php?go=rev.make,679
158,경기/인천,수원,소우주 방탈출,도고,추리,0,3,60,5,0,,574,7.81,0,1,1,0,0,복합,http://sowoojoo-escape.com/file/theme/10_a.jpg,http://sowoojoo-escape.com/layout/res/home.php?go=main,http://sowoojoo-escape.com/layout/res/home.php?go=rev.make,680
158,경기/인천,수원,소우주 방탈출,마지막 유산,추리,0,4,60,5,0,,539,7.56,0,1,1,1,0,복합,http://sowoojoo-escape.com/file/theme/11_a.jpg,http://sowoojoo-escape.com/layout/res/home.php?go=main,http://sowoojoo-escape.com/layout/res/home.php?go=rev.make,681
158,경기/인천,수원,소우주 방탈출,영 포에버,코미디,0,4,70,5,0,,564,8.73,0,1,1,1,0,복합,http://sowoojoo-escape.com/file/theme/13_a.jpg,http://sowoojoo-escape.com/layout/res/home.php?go=main,http://sowoojoo-escape.com/layout/res/home.php?go=rev.make,682
159,경기/인천,수원,시그널헌터 광교중앙점,G. 갤러리,범죄,0,3,60,5,0,,54,5.09,0,1,1,0,0,자물쇠,https://www.signalhunter.co.kr/wp-content/uploads/2020/03/%EA%B4%91%EA%B5%90_01-1.jpg,https://www.signalhunter.co.kr/?v=38dd815e66db,https://www.signalhunter.co.kr/g-gallery/?v=38dd815e66db,683
159,경기/인천,수원,시그널헌터 광교중앙점,쥬라기 프로젝트,공포,1,4,60,5,0,,52,4.88,0,1,1,0,0,자물쇠,https://www.signalhunter.co.kr/wp-content/uploads/2020/03/%EA%B4%91%EA%B5%90_04.jpg,https://www.signalhunter.co.kr/?v=38dd815e66db,https://www.signalhunter.co.kr/jurassic-park/?v=38dd815e66db,684
159,경기/인천,수원,시그널헌터 광교중앙점,서대문형무소,공포,1,4,60,5,0,,29,4.31,0,1,0,0,0,자물쇠,https://www.signalhunter.co.kr/wp-content/uploads/2020/03/%EA%B4%91%EA%B5%90_03-1.jpg,https://www.signalhunter.co.kr/?v=38dd815e66db,https://www.signalhunter.co.kr/seodaemun-prison/?v=38dd815e66db,685
159,경기/인천,수원,시그널헌터 광교중앙점,추적자,공포,1,4,60,5,0,,32,4.66,0,1,1,0,0,자물쇠,https://www.signalhunter.co.kr/wp-content/uploads/2020/03/%EA%B4%91%EA%B5%90_05.jpg,https://www.signalhunter.co.kr/?v=38dd815e66db,https://www.signalhunter.co.kr/tracker/?v=38dd815e66db,686
159,경기/인천,수원,시그널헌터 광교중앙점,머미(THE MUMMY),SF/판타지,0,4,60,5,0,,55,5.24,0,1,1,1,0,자물쇠,https://www.signalhunter.co.kr/wp-content/uploads/2021/10/Dongtan_03-1.jpg,https://www.signalhunter.co.kr/?v=38dd815e66db,https://www.signalhunter.co.kr/the-mummy/?v=38dd815e66db,687
160,경기/인천,수원,싸인이스케이프 성대역점,우울증,감성/드라마,0,3,60,6,0,,52,5.23,0,1,1,0,0,자물쇠,http://www.signescape.com/upload_file/room/%EC%9A%B0%EC%9A%B8%EC%A6%9Dweb(2).jpg,http://www.signescape.com/main.html,http://www.signescape.com/sub/sub03_1.html?R_JIJEM=S2,688
160,경기/인천,수원,싸인이스케이프 성대역점,각성,범죄,0,4,60,6,0,,43,5,0,1,0,0,0,자물쇠,http://www.signescape.com/upload_file/room/%EA%B0%81%EC%84%B1web(2).jpg,http://www.signescape.com/main.html,http://www.signescape.com/sub/sub03_1.html?R_JIJEM=S2,689
160,경기/인천,수원,싸인이스케이프 성대역점,인턴,범죄,0,5,60,6,0,,42,4.95,0,1,1,0,0,자물쇠,http://www.signescape.com/upload_file/room/%EC%9D%B8%ED%84%B4web(3).jpg,http://www.signescape.com/main.html,http://www.signescape.com/sub/sub03_1.html?R_JIJEM=S2,690
160,경기/인천,수원,싸인이스케이프 성대역점,자멜신부의 비밀,스릴러,0,3,60,5,0,,68,4.78,0,1,0,0,0,복합,http://www.signescape.com/upload_file/room/temp_1482322297874.-396027131(1).jpeg,http://www.signescape.com/main.html,http://www.signescape.com/sub/sub03_1.html?R_JIJEM=S2,691
160,경기/인천,수원,싸인이스케이프 성대역점,고시텔(3층),범죄,0,5,60,5,0,,79,5.25,1,1,1,0,0,자물쇠,http://www.signescape.com/upload_file/room/1480583487735(1).jpg,http://www.signescape.com/main.html,http://www.signescape.com/sub/sub03_1.html?R_JIJEM=S2,692
161,경기/인천,수원,싸인이스케이프 인계점,트라이 위저드,SF/판타지,0,3,60,6,0,,243,6.66,1,0,1,0,0,복합,http://www.signescape.com/upload_file/room/%ED%8A%B8%EB%9D%BC%EC%9D%B4%EC%9C%84%EC%A0%80%EB%93%9C11web(3).jpg,http://www.signescape.com/main.html,http://www.signescape.com/sub/sub03_1.html?R_JIJEM=S4,693
161,경기/인천,수원,싸인이스케이프 인계점,자파,SF/판타지,0,3,60,6,0,,210,6.42,1,0,1,0,0,복합,http://www.signescape.com/upload_file/room/%EC%9E%90%ED%8C%8C-%EC%9B%B9%EC%9A%A9.jpg,http://www.signescape.com/main.html,http://www.signescape.com/sub/sub03_1.html?R_JIJEM=S4,694
161,경기/인천,수원,싸인이스케이프 인계점,악은 어디에나 존재한다,스릴러,0,4,60,5,0,,290,6.57,1,1,1,0,0,자물쇠,http://www.signescape.com/upload_file/room/%EC%99%84%EC%A0%84%EB%8B%A4%EB%A5%B8%EB%B2%84%EC%A0%BC%EC%9B%B9mnnbvbvbc.jpg,http://www.signescape.com/main.html,http://www.signescape.com/sub/sub03_1.html?R_JIJEM=S4,695
161,경기/인천,수원,싸인이스케이프 인계점,신비의 베이커리,감성/드라마,0,4,60,6,0,,379,7.07,1,1,1,0,0,자물쇠,http://www.signescape.com/upload_file/room/%EC%8B%A0%EB%B9%84%ED%8F%AC%EC%8A%A4%ED%84%B0%EC%99%84%EC%84%B1WEB.jpg,http://www.signescape.com/main.html,http://www.signescape.com/sub/sub03_1.html?R_JIJEM=S4,696
161,경기/인천,수원,싸인이스케이프 인계점,게이트:CCZ(EPISODE 1),공포,1,5,95,4,0,,364,7.93,1,0,0,1,0,복합,http://www.signescape.com/upload_file/room/GATE1-4-%EC%9B%B9(1).png,http://www.signescape.com/main.html,http://www.signescape.com/sub/sub03_1.html?R_JIJEM=S4,697
162,경기/인천,수원,싸인이스케이프 인계시티점,페이퍼 컴퍼니,범죄,0,4,65,4,0,,72,7.14,0,1,1,1,0,복합,http://www.signescape.com/upload_file/room/%EB%B0%A9%ED%83%88%EC%B6%9C%ED%8F%AC%EC%8A%A4%ED%84%B0%201(%EC%9B%B9)(1).jpg,http://www.signescape.com/main.html,http://www.signescape.com/sub/sub03_1.html?R_JIJEM=S1,698
163,경기/인천,수원,엑스케이프 수원점,기묘한 날개짓,추리,0,3,60,7,0,,40,5.97,0,1,1,0,0,자물쇠,http://www.xcapesw.co.kr/data/quest/1511939809_1503050770_%E1%84%88%E1%85%A7%E1%84%8B%E1%85%AA%E1%84%89%E1%85%A1%E1%86%AF.jpg,http://www.xcapesw.co.kr/,http://www.xcapesw.co.kr/,699
163,경기/인천,수원,엑스케이프 수원점,그 남자 그 여자,로맨스,0,3,60,7,0,,288,5.86,0,1,1,0,0,자물쇠,http://www.xcapesw.co.kr/data/quest/1511939759_1505107829_00.png,http://www.xcapesw.co.kr/,http://www.xcapesw.co.kr/,700
163,경기/인천,수원,엑스케이프 수원점,501동 사람들,감성/드라마,0,3,70,7,0,,100,6.87,0,1,1,0,0,복합,http://www.xcapesw.co.kr/data/quest/1557910066_reservation(pc).png,http://www.xcapesw.co.kr/,http://www.xcapesw.co.kr/,701
163,경기/인천,수원,엑스케이프 수원점,숨바꼭질,추리,0,4,60,7,0,,41,6.41,0,1,1,0,0,복합,http://www.xcapesw.co.kr/data/quest/1525877714_%EC%88%A8%EB%B0%94%EA%BC%AD%EC%A7%88_pc.jpg,http://www.xcapesw.co.kr/,http://www.xcapesw.co.kr/,702
163,경기/인천,수원,엑스케이프 수원점,제물의 밤,추리,0,3,60,7,0,,100,5.19,0,1,1,1,0,자물쇠,http://www.xcapesw.co.kr/data/quest/1503051086_%EC%A0%9C%EB%AC%BC%EC%9D%98%EB%B0%A4.jpg,http://www.xcapesw.co.kr/,http://www.xcapesw.co.kr/,703
164,경기/인천,수원,이스케이프탑 수원점,AR 마법사: 미로의 방,SF/판타지,0,2,60,8,0,,11,5,0,1,0,0,0,자물쇠,https://modo-phinf.pstatic.net/20180214_42/1518579094801ccNwp_PNG/mosaFqzL65.png?type=a1100,https://suwontop1.modoo.at/,https://booking.naver.com/booking/12/bizes/85882,704
164,경기/인천,수원,이스케이프탑 수원점,쥬라기S: 바이러스,SF/판타지,0,3,60,8,0,,41,4.41,0,1,1,0,0,자물쇠,https://modo-phinf.pstatic.net/20180214_112/1518579097837xx5W2_PNG/mosaqbR2Lw.png?type=a1100,https://suwontop1.modoo.at/,https://booking.naver.com/booking/12/bizes/85882,705
164,경기/인천,수원,이스케이프탑 수원점,더미러:싸이코패스,스릴러,0,4,60,8,0,,46,4.76,0,1,0,0,0,자물쇠,https://modo-phinf.pstatic.net/20180214_190/1518579093971RRndi_PNG/mosajcJk4j.png?type=a1100,https://suwontop1.modoo.at/,https://booking.naver.com/booking/12/bizes/85882,706
164,경기/인천,수원,이스케이프탑 수원점,프리즌: 수감번호 1508,범죄,0,3,60,8,0,,38,5.08,0,1,1,0,0,자물쇠,https://modo-phinf.pstatic.net/20180214_108/15185790924987jtph_PNG/mosaz09pxR.png?type=a1100,https://suwontop1.modoo.at/,https://booking.naver.com/booking/12/bizes/85882,707
164,경기/인천,수원,이스케이프탑 수원점,AR 여고괴담,공포,1,3,60,8,0,,12,3.58,0,1,0,0,0,복합,https://modo-phinf.pstatic.net/20180214_152/15185790957254T9bM_PNG/mosaOtRbkU.png?type=a1100,https://suwontop1.modoo.at/,https://booking.naver.com/booking/12/bizes/85882,708
164,경기/인천,수원,이스케이프탑 수원점,AR 젠틀맨: 요원의 자격,범죄,0,2,60,8,0,,6,4.5,0,1,0,0,0,복합,https://modo-phinf.pstatic.net/20180214_45/1518579096626FDB5U_PNG/mosaGqdSzK.png?type=a1100,https://suwontop1.modoo.at/,https://booking.naver.com/booking/12/bizes/85882,709
164,경기/인천,수원,이스케이프탑 수원점,미션: 폭탄제거,범죄,0,2,60,8,0,,28,4.25,0,1,0,0,0,자물쇠,https://modo-phinf.pstatic.net/20180214_45/1518579096626FDB5U_PNG/mosaGqdSzK.png?type=a1100,https://suwontop1.modoo.at/,https://booking.naver.com/booking/12/bizes/85882,710
164,경기/인천,수원,이스케이프탑 수원점,AR 해적:저주받은 캐리비호,모험/액션,0,5,60,8,0,,9,3.56,0,1,1,0,0,자물쇠,https://modo-phinf.pstatic.net/20180214_137/1518579093133Xvnkf_PNG/mosaXYx6Zz.png?type=a1100,https://suwontop1.modoo.at/,https://booking.naver.com/booking/12/bizes/85882,711
165,경기/인천,화성,리버스이스케이프,놀부 살인사건,공포,1,4,60,5,0,,36,5.89,0,1,1,1,0,자물쇠,http://www.reverseescape.com/images/%E1%84%82%E1%85%A9%E1%86%AF%E1%84%87%E1%85%AE%E1%84%89%E1%85%A1%E1%86%AF%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%89%E1%85%A1%E1%84%80%E1%85%A5%E1%86%AB.jpeg,http://www.reverseescape.com/,http://www.reverseescape.com/reservation.html,712
165,경기/인천,화성,리버스이스케이프,호그와트 마법시험,SF/판타지,0,3,60,5,0,,34,5.38,0,1,1,1,1,복합,http://www.reverseescape.com/images/%E1%84%92%E1%85%A9%E1%84%80%E1%85%B3%E1%84%8B%E1%85%AA%E1%84%90%E1%85%B3.png,http://www.reverseescape.com/,http://www.reverseescape.com/reservation.html,713
165,경기/인천,화성,리버스이스케이프,실종#035,공포,1,3,60,5,0,,27,3.78,0,1,1,1,0,복합,http://www.reverseescape.com/images/%E1%84%89%E1%85%B5%E1%86%AF%E1%84%8C%E1%85%A9%E1%86%BC.png,http://www.reverseescape.com/,http://www.reverseescape.com/reservation.html,714
166,경기/인천,화성,마스터키프라임 동탄점,인스톨,SF/판타지,0,4,60,5,0,,180,7.51,0,1,1,1,1,복합,http://www.master-key.co.kr/upload/room/179_img1.jpg,http://www.master-key.co.kr/home,http://www.master-key.co.kr/booking/bk_detail?bid=30,715
166,경기/인천,화성,마스터키프라임 동탄점,페이소스,감성/드라마,0,4,60,5,0,,187,7.13,0,1,1,1,1,복합,http://www.master-key.co.kr/upload/room/178_img1.jpg,http://www.master-key.co.kr/home,http://www.master-key.co.kr/booking/bk_detail?bid=30,716
166,경기/인천,화성,마스터키프라임 동탄점,우가우가,SF/판타지,0,3,60,6,0,,158,6.82,0,1,1,1,1,복합,http://www.master-key.co.kr/upload/room/181_img1.jpg,http://www.master-key.co.kr/home,http://www.master-key.co.kr/booking/bk_detail?bid=30,717
166,경기/인천,화성,마스터키프라임 동탄점,종이왕국,SF/판타지,0,3,60,5,0,,120,6.07,0,1,1,1,1,복합,http://www.master-key.co.kr/upload/room/180_img1.jpg,http://www.master-key.co.kr/home,http://www.master-key.co.kr/booking/bk_detail?bid=30,718
167,경기/인천,화성,무비이스케이프 ,나홀로 집에,범죄,0,4,60,4,0,,98,5.74,0,1,0,0,0,자물쇠,http://movieescape.co.kr/upload_file/room/A5710916-49A7-45D9-AAAD-6329696DC5B7(1).jpeg,http://movieescape.co.kr/,http://movieescape.co.kr/,719
167,경기/인천,화성,무비이스케이프 ,춘향전,로맨스,0,4,60,4,0,,92,5.05,0,1,1,0,0,자물쇠,http://movieescape.co.kr/upload_file/room/%ED%99%88%ED%8E%98%EC%9D%B4%EC%A7%80%20%EC%88%98%EC%A0%95(1).jpg,http://movieescape.co.kr/,http://movieescape.co.kr/,720
167,경기/인천,화성,무비이스케이프 ,찰리와 초콜릿 공장,공포,1,4,60,4,0,,117,6.44,0,1,1,1,0,복합,http://movieescape.co.kr/upload_file/room/KakaoTalk_Photo_2019-12-19-16-14-04.jpeg,http://movieescape.co.kr/,http://movieescape.co.kr/,721
167,경기/인천,화성,무비이스케이프 ,몬스터하우스,공포,1,3,60,4,0,,41,6.46,0,1,1,1,0,자물쇠,http://movieescape.co.kr/upload_file/room/%EB%AA%AC%EC%8A%A4%ED%84%B0%20%ED%95%98%EC%9A%B0%EC%8A%A4%20%ED%8F%AC%EC%8A%A4%ED%84%B0%20%EC%B5%9C%EC%A2%856(1).jpg,http://movieescape.co.kr/,http://movieescape.co.kr/,722
168,경기/인천,화성,셜록홈즈 동탄점,던전을 부탁해,모험/액션,0,3,60,6,0,,27,5.26,0,1,1,0,0,복합,http://sherlock-holmes.co.kr/attach/theme/15668746691.jpg,http://sherlock-holmes.co.kr/,http://sherlock-holmes.co.kr/reservation/,723
168,경기/인천,화성,셜록홈즈 동탄점,좀비여친,SF/판타지,0,3,60,6,0,,21,5.48,0,1,0,0,0,자물쇠,http://sherlock-holmes.co.kr/attach/theme/15816485011.jpg,http://sherlock-holmes.co.kr/,http://sherlock-holmes.co.kr/reservation/,724
168,경기/인천,화성,셜록홈즈 동탄점,호텔: 사라진 다이아몬드,추리,0,4,60,6,0,,19,5.26,0,1,1,0,0,자물쇠,http://sherlock-holmes.co.kr/attach/theme/15234169491.jpg,http://sherlock-holmes.co.kr/,http://sherlock-holmes.co.kr/reservation/,725
168,경기/인천,화성,셜록홈즈 동탄점,지옥의 배달부,코미디,0,3,60,6,0,,21,5.71,0,1,0,0,0,복합,http://sherlock-holmes.co.kr/attach/theme/15755979581.jpg,http://sherlock-holmes.co.kr/,http://sherlock-holmes.co.kr/reservation/,726
168,경기/인천,화성,셜록홈즈 동탄점,거짓말,감성/드라마,0,3,60,6,0,,123,6.54,0,1,1,1,0,복합,http://sherlock-holmes.co.kr/attach/theme/15813901681.jpg,http://sherlock-holmes.co.kr/,http://sherlock-holmes.co.kr/reservation/,727
168,경기/인천,화성,셜록홈즈 동탄점,귀신이 산다,공포,1,4,70,6,0,,130,6.59,0,1,1,1,0,복합,http://sherlock-holmes.co.kr/attach/theme/15813900701.jpg,http://sherlock-holmes.co.kr/,http://sherlock-holmes.co.kr/reservation/,728
169,경기/인천,화성,시그널헌터 동탄점,좀비(DOCTOR Z;OMBIE),공포,1,5,60,5,0,,65,4.77,0,1,0,0,0,자물쇠,https://www.signalhunter.co.kr/wp-content/uploads/2020/03/%EB%8F%99%ED%83%84_01-1.jpg,https://www.signalhunter.co.kr/?v=38dd815e66db,https://www.signalhunter.co.kr/?v=38dd815e66db,729
169,경기/인천,화성,시그널헌터 동탄점,증발,공포,1,4,60,5,0,,77,4.87,0,1,0,0,0,자물쇠,https://www.signalhunter.co.kr/wp-content/uploads/2020/03/%EB%8F%99%ED%83%84_04-1.jpg,https://www.signalhunter.co.kr/?v=38dd815e66db,https://www.signalhunter.co.kr/?v=38dd815e66db,730
169,경기/인천,화성,시그널헌터 동탄점,머미(THE MUMMY),공포,1,3,60,5,0,,77,5.21,0,1,0,0,0,자물쇠,https://www.signalhunter.co.kr/wp-content/uploads/2021/10/Dongtan_03-1.jpg,https://www.signalhunter.co.kr/?v=38dd815e66db,https://www.signalhunter.co.kr/?v=38dd815e66db,731
169,경기/인천,화성,시그널헌터 동탄점,엑스파일,공포,1,5,60,5,0,,77,4.71,0,1,1,0,0,자물쇠,https://www.signalhunter.co.kr/wp-content/uploads/2020/03/x-file.jpg,https://www.signalhunter.co.kr/?v=38dd815e66db,https://www.signalhunter.co.kr/?v=38dd815e66db,732
169,경기/인천,화성,시그널헌터 동탄점,인생극장,스릴러,0,4,60,5,0,,116,6.09,0,1,0,1,0,자물쇠,https://www.signalhunter.co.kr/wp-content/uploads/2020/03/%EC%9D%B8%EC%83%9D%EA%B7%B9%EC%9E%A5.jpg,https://www.signalhunter.co.kr/?v=38dd815e66db,https://www.signalhunter.co.kr/?v=38dd815e66db,733
170,경기/인천,평택,루트이스케이프 평택점,나를 찾아줘,감성/드라마,0,3,60,6,0,,14,5.93,0,1,1,0,0,자물쇠,https://bucheonroute.s3.amazonaws.com/theme/1641717216616.jpg,http://routeescape.com/,http://routeescape.com/theme/2022-03-08/,734
170,경기/인천,평택,루트이스케이프 평택점,바디 스네처,공포,1,3,60,6,0,,14,6,0,1,1,0,0,자물쇠,https://bucheonroute.s3.amazonaws.com/theme/1641717213327.jpg,http://routeescape.com/,http://routeescape.com/theme/2022-03-08/,735
171,경기/인천,평택,마스터키 평택점,쌩얼,감성/드라마,0,3,60,5,0,,37,6.32,0,1,1,0,0,자물쇠,http://www.master-key.co.kr/upload/room/159_img1.png,http://www.master-key.co.kr/home,http://www.master-key.co.kr/booking/bk_detail?bid=27,736
171,경기/인천,평택,마스터키 평택점,집으로,스릴러,0,3,60,4,0,,40,6.42,0,1,0,0,0,자물쇠,http://www.master-key.co.kr/upload/room/160_img1.png,http://www.master-key.co.kr/home,http://www.master-key.co.kr/booking/bk_detail?bid=27,737
171,경기/인천,평택,마스터키 평택점,MSI 미제사건전담반,추리,0,4,60,4,0,,83,6.34,0,1,1,0,0,자물쇠,http://www.master-key.co.kr/upload/room/161_img1.png,http://www.master-key.co.kr/home,http://www.master-key.co.kr/booking/bk_detail?bid=27,738
171,경기/인천,평택,마스터키 평택점,대탈출2,모험/액션,0,4,60,4,0,,72,6.14,0,1,1,0,0,자물쇠,http://www.master-key.co.kr/upload/room/158_img1.png,http://www.master-key.co.kr/home,http://www.master-key.co.kr/booking/bk_detail?bid=27,739
171,경기/인천,평택,마스터키 평택점,사귀,공포,1,4,60,4,0,,108,6.26,0,1,1,1,0,장치,http://www.master-key.co.kr/upload/room/165_img1.jpg,http://www.master-key.co.kr/home,http://www.master-key.co.kr/booking/bk_detail?bid=27,740
171,경기/인천,평택,마스터키 평택점,시간 전당포,감성/드라마,0,5,60,4,0,,119,6.57,0,1,1,1,0,장치,http://www.master-key.co.kr/upload/room/166_img1.jpg,http://www.master-key.co.kr/home,http://www.master-key.co.kr/booking/bk_detail?bid=27,741
172,경기/인천,평택,ESC 평택점,수상한 병원,공포,1,3,60,6,0,,4,4.25,0,1,1,0,0,자물쇠,http://ptesc.co.kr/esc/images/contents/mission_01.jpg,http://ptesc.co.kr/esc/main/main.php,http://ptesc.co.kr/bbs/board.php?bo_table=reserve,742
172,경기/인천,평택,ESC 평택점, The Last Gamble,범죄,0,4,60,6,0,,26,5.19,0,1,1,0,0,자물쇠,http://ptesc.co.kr/esc/images/contents/mission_05.jpg,http://ptesc.co.kr/esc/main/main.php,http://ptesc.co.kr/bbs/board.php?bo_table=reserve,743
172,경기/인천,평택,ESC 평택점,데드 넘버,스릴러,0,4,60,4,0,,12,4.75,0,1,1,0,0,자물쇠,http://ptesc.co.kr/esc/images/contents/mission_03.jpg,http://ptesc.co.kr/esc/main/main.php,http://ptesc.co.kr/bbs/board.php?bo_table=reserve,744
172,경기/인천,평택,ESC 평택점,그림브라더의 잔혹동화,스릴러,0,5,60,6,0,,25,4.6,0,1,1,0,0,자물쇠,http://ptesc.co.kr/esc/images/contents/mission_04.jpg,http://ptesc.co.kr/esc/main/main.php,http://ptesc.co.kr/bbs/board.php?bo_table=reserve,745
172,경기/인천,평택,ESC 평택점,헨젤과 그레텔,모험/액션,0,3,60,6,0,,14,4.64,0,1,1,0,0,자물쇠,http://ptesc.co.kr/esc/images/contents/mission_06.jpg,http://ptesc.co.kr/esc/main/main.php,http://ptesc.co.kr/bbs/board.php?bo_table=reserve,746
173,경기/인천,평택,셜록홈즈 평택점,반 고흐의 방,모험/액션,0,3,60,4,0,,6,5.67,0,1,0,0,0,자물쇠,http://sherlock-holmes.co.kr/attach/theme/14861117201.jpg,http://sherlock-holmes.co.kr/,http://sherlock-holmes.co.kr/reservation/,747
173,경기/인천,평택,셜록홈즈 평택점,혼: 원혼의 저주,공포,1,4,60,6,0,,4,4,0,1,1,1,0,복합,http://sherlock-holmes.co.kr/attach/theme/15912345631.jpg,http://sherlock-holmes.co.kr/,http://sherlock-holmes.co.kr/reservation/,748
173,경기/인천,평택,셜록홈즈 평택점,도둑들,범죄,0,4,60,6,0,,5,5.2,0,1,1,1,0,복합,http://sherlock-holmes.co.kr/attach/theme/15076863751.jpg,http://sherlock-holmes.co.kr/,http://sherlock-holmes.co.kr/reservation/,749
173,경기/인천,평택,셜록홈즈 평택점,미녀와 야수,SF/판타지,0,3,60,6,0,,3,6.33,0,1,0,0,0,자물쇠,http://sherlock-holmes.co.kr/attach/theme/15162459461.jpg,http://sherlock-holmes.co.kr/,http://sherlock-holmes.co.kr/reservation/,750
173,경기/인천,평택,셜록홈즈 평택점,지옥의 배달부,공포,1,3,60,6,0,,7,6.14,0,1,0,0,0,복합,http://sherlock-holmes.co.kr/attach/theme/15912344541.jpg,http://sherlock-holmes.co.kr/,http://sherlock-holmes.co.kr/reservation/,751
174,경기/인천,용인,체셔캣 방탈출카페,이상한 나라의 초대,SF/판타지,0,3,60,6,0,,4,1.75,0,1,0,0,0,복합,https://naverbooking-phinf.pstatic.net/20211024_209/1635002660169V18GM_JPEG/image.jpg,https://booking.naver.com/booking/12/bizes/601362,https://booking.naver.com/booking/12/bizes/601362,752
174,경기/인천,용인,체셔캣 방탈출카페,마법사의 세계,공포,1,3,60,6,0,,5,4,0,1,1,0,0,복합,https://naverbooking-phinf.pstatic.net/20211024_184/1635001427379eclEN_JPEG/KakaoTalk_20211023_235844850.jpg,https://booking.naver.com/booking/12/bizes/601362,https://booking.naver.com/booking/12/bizes/601362,753
174,경기/인천,용인,체셔캣 방탈출카페,할머니는 마법사,추리,0,2,60,6,0,,1,4,0,1,1,0,0,복합,https://naverbooking-phinf.pstatic.net/20211024_289/1635001680187YYpLn_JPEG/KakaoTalk_20211023_235911947.jpg,https://booking.naver.com/booking/12/bizes/601362,https://booking.naver.com/booking/12/bizes/601362,754
174,경기/인천,용인,체셔캣 방탈출카페,빛과 그림자,공포,1,4,60,6,0,,1,4,0,1,1,0,0,복합,https://naverbooking-phinf.pstatic.net/20211024_228/1635001471633jJslM_JPEG/KakaoTalk_20211023_235911947_02.jpg,https://booking.naver.com/booking/12/bizes/601362,https://booking.naver.com/booking/12/bizes/601362,755
175,경기/인천,성남,넥스트에디션 분당서현점,테마명을 뭐로 할지 못 정하겠어요ㅠㅠ,추리,0,4,60,5,0,,442,6.92,0,1,1,1,0,자물쇠,https://next-edition.s3.amazonaws.com/theme/title_image_url/%ED%85%8C%EB%A7%88%EB%AA%85%EC%9D%84%20%EB%AD%90%EB%A1%9C%ED%95%A0%EC%A7%80%20%EB%AA%BB%EC%A0%95%ED%95%98%EA%B2%A0%EC%96%B4%EC%9A%94%E3%85%A0%E3%85%A0/theme__05C0E118-11CE-49DA-B752-2FD1D4BFD746_%ED%85%8C%EB%A7%88%EB%AA%85%EC%9D%84%20%EB%AD%90%EB%A1%9C%ED%95%A0%EC%A7%80%20%EB%AA%BB%EC%A0%95%ED%95%98%EA%B2%A0%EC%96%B4%EC%9A%94%E3%85%A0%E3%85%A0.jpg,https://www.nextedition.co.kr/shops/Nextedition%20Bundangseohyun,https://www.nextedition.co.kr/shops/Nextedition%20Bundangseohyun,756
